id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_address,pickup_street,pickup_borough,dropoff_address,dropoff_street,dropoff_borough,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth
id3544774,2,2016-03-30 18:18:40,2016-03-30 18:49:28,6,-73.9701614379883,40.75860977172852,-73.99028778076173,40.75651931762695,N,1848,"Citigroup Center, East 53rd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10152, United States",East 53rd Street,Manhattan,"Times Square–42nd Street/Port Authority Bus Terminal, West 39th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",West 39th Street,Manhattan,56,37,46.5,0.00,0.0,0
id2893078,1,2016-03-30 13:39:23,2016-03-30 13:47:35,1,-73.99021911621094,40.74647903442383,-73.9815902709961,40.75944519042969,N,492,"827, 6th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",6th Avenue,Manhattan,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,56,37,46.5,0.00,0.0,0
id1119337,2,2016-03-30 20:37:39,2016-03-30 21:02:28,2,-73.95015716552734,40.78398895263672,-73.9930191040039,40.74782943725585,N,1489,"1683, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",3rd Avenue,Manhattan,"28th Street, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",7th Avenue,Manhattan,56,37,46.5,0.00,0.0,0
id1815512,2,2016-03-30 09:49:53,2016-03-30 09:57:47,2,-73.98088073730467,40.78246688842773,-73.98200988769531,40.7686653137207,N,474,"227, West 77th Street, Upper West Side, Manhattan, New York County, City of New York, New York, 10024, United States",West 77th Street,Manhattan,"59th Street–Columbus Circle, Central Park West, Columbus Circle, Manhattan, New York County, City of New York, New York, 10107, United States",Central Park West,Manhattan,56,37,46.5,0.00,0.0,0
id1381706,1,2016-03-30 18:54:54,2016-03-30 18:59:22,1,-73.98461151123048,40.74263381958008,-73.98128509521484,40.73707962036133,N,268,"378, Park Avenue South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",Park Avenue South,Manhattan,"Gramercy Medical Arts Building, East 22nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10010, United States",East 22nd Street,Manhattan,56,37,46.5,0.00,0.0,0
id3781767,1,2016-03-30 12:48:19,2016-03-30 12:52:36,1,-73.96134185791014,40.7774543762207,-73.9532699584961,40.78853988647461,N,257,"1070, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",Madison Avenue,Manhattan,"25, East 98th Street, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",East 98th Street,Manhattan,56,37,46.5,0.00,0.0,0
id2713712,1,2016-03-30 11:17:22,2016-03-30 11:21:10,1,-73.98180389404298,40.7588996887207,-73.97870635986328,40.76387405395508,N,228,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,"Avenue of the Americas Plaza, West 56th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 56th Street,Manhattan,56,37,46.5,0.00,0.0,0
id2868720,1,2016-03-30 15:25:21,2016-03-30 15:30:13,2,-73.96343994140625,40.76505279541016,-73.96221923828125,40.75963973999024,N,292,"Bristol Plaza, East 65th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",East 65th Street,Manhattan,"1079, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",1st Avenue,Manhattan,56,37,46.5,0.00,0.0,0
id0707409,2,2016-03-30 08:29:11,2016-03-30 08:38:48,1,-73.97511291503906,40.782623291015625,-73.97167205810547,40.76603698730469,N,577,"100, West 80th Street, Upper West Side, Manhattan, New York County, City of New York, New York, 10024, United States",West 80th Street,Manhattan,"810, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",5th Avenue,Manhattan,56,37,46.5,0.00,0.0,0
id0193957,2,2016-03-30 10:48:21,2016-03-30 10:53:02,2,-73.99545288085938,40.7392692565918,-73.99323272705078,40.74264144897461,N,281,"595, 6th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States",6th Avenue,Manhattan,"6th Avenue / 23rd Street, West 24th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 24th Street,Manhattan,56,37,46.5,0.00,0.0,0
id3971051,2,2016-02-24 11:18:27,2016-02-24 11:23:25,1,-73.98065185546875,40.78316879272461,-73.98731994628906,40.77527236938477,N,298,"2199, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10024, United States",Broadway,Manhattan,"West 65th Street & West End Avenue, West 65th Street, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States",West 65th Street,Manhattan,60,36,48.0,1.22,0.0,0
id1937245,2,2016-02-24 23:18:02,2016-02-24 23:26:28,1,-73.98970031738281,40.73569869995117,-74.00801086425781,40.71141052246094,N,506,"14th Street–Union Square, East 14th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",East 14th Street,Manhattan,"Park Row, Financial District, Manhattan, New York County, City of New York, New York, 10279, United States",Park Row,Manhattan,60,36,48.0,1.22,0.0,0
id3398067,1,2016-02-24 08:03:26,2016-02-24 08:09:54,1,-73.98210906982422,40.76263427734375,-73.99189758300781,40.74237823486328,N,388,"7th Avenue & West 53rd Street, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",7th Avenue,Manhattan,"The Caroline, 700, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,60,36,48.0,1.22,0.0,0
id0162079,2,2016-02-24 16:26:38,2016-02-24 16:43:47,1,-73.99241638183594,40.73445129394531,-74.01445007324219,40.71546936035156,N,1029,"116, University Place, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",University Place,Manhattan,"Murray Street, Battery Park City, Manhattan, New York County, City of New York, New York, 10282, United States",Murray Street,Manhattan,60,36,48.0,1.22,0.0,0
id2718507,2,2016-02-24 16:38:31,2016-02-24 16:57:28,3,-73.95690155029298,40.777530670166016,-73.98513793945312,40.7599983215332,N,1137,"140, East 83rd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 83rd Street,Manhattan,"Morgan Stanley Building, 1585, Broadway, Times Square, Manhattan, New York County, City of New York, New York, 10019, United States",Broadway,Manhattan,60,36,48.0,1.22,0.0,0
id1360101,1,2016-02-24 07:49:43,2016-02-24 08:04:01,1,-73.96248626708984,40.75875854492188,-73.99244689941406,40.749244689941406,N,858,"1st Avenue & East 57th Street, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10155, United States",1st Avenue,Manhattan,"202, West 31st Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",West 31st Street,Manhattan,60,36,48.0,1.22,0.0,0
id2776225,2,2016-02-24 01:07:39,2016-02-24 01:12:28,1,-73.97879791259766,40.76283264160156,-73.95806121826173,40.77885818481445,N,289,"Burlington House, 1345, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,"993, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",Park Avenue,Manhattan,60,36,48.0,1.22,0.0,0
id3460370,2,2016-02-24 15:17:05,2016-02-24 15:29:48,2,-73.98094177246094,40.758060455322266,-73.97216033935547,40.75534057617188,N,763,"55, West 47th Street, Diamond District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",West 47th Street,Manhattan,"146, East 49th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",East 49th Street,Manhattan,60,36,48.0,1.22,0.0,0
id2127273,1,2016-02-24 08:31:48,2016-02-24 08:43:21,1,-73.99207305908203,40.75040054321289,-74.00224304199219,40.71912002563477,N,693,"Pennsylvania Station, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10119, United States",Pennsylvania Plaza,Manhattan,"Canal Street (R,W), Lispenard Street, Tribeca, Manhattan, New York County, City of New York, New York, 10013, United States",Lispenard Street,Manhattan,60,36,48.0,1.22,0.0,0
id2722414,1,2016-02-24 06:18:21,2016-02-24 06:29:24,1,-74.00055694580078,40.74772644042969,-73.96573638916014,40.75954818725585,N,663,"245, 9th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",9th Avenue,Manhattan,"245, East 57th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 57th Street,Manhattan,60,36,48.0,1.22,0.0,0
id3803118,1,2016-03-31 13:14:47,2016-03-31 13:20:26,1,-73.9828109741211,40.7513084411621,-73.98542022705078,40.74822998046875,N,339,"424, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",5th Avenue,Manhattan,"Empire State Building, 350, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",5th Avenue,Manhattan,73,49,61.0,0.00,0.0,0
id2425653,2,2016-03-31 02:11:05,2016-03-31 02:13:50,1,-73.98367309570312,40.74894332885742,-73.98876953125,40.7386589050293,N,165,"1 East 35th Street, 1, East 35th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",East 35th Street,Manhattan,"30, East 20th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",East 20th Street,Manhattan,73,49,61.0,0.00,0.0,0
id1245531,1,2016-03-31 14:08:52,2016-03-31 15:03:17,3,-73.80162811279298,40.6662712097168,-73.9719467163086,40.749942779541016,N,3265,"Van Wyck Expressway, Queens County, City of New York, New York, 11436, United States",Van Wyck Expressway,Queens County,"800, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",2nd Avenue,Manhattan,73,49,61.0,0.00,0.0,0
id2698424,1,2016-03-31 16:16:53,2016-03-31 16:46:48,5,-73.95820617675781,40.76467895507813,-73.99004364013672,40.75077438354492,N,1795,"1250, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",1st Avenue,Manhattan,"Macy's, 151, West 34th Street, Garment District, Manhattan, New York County, City of New York, New York, 10001, United States",West 34th Street,Manhattan,73,49,61.0,0.00,0.0,0
id1906751,2,2016-03-31 22:50:36,2016-03-31 23:06:07,5,-73.96044921875,40.76483154296875,-73.94850158691406,40.72684860229492,N,931,"303, East 66th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",East 66th Street,Manhattan,"134, Newel Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",Newel Street,Brooklyn,73,49,61.0,0.00,0.0,0
id1106088,1,2016-03-31 19:10:17,2016-03-31 19:16:42,1,-74.00682067871094,40.7305908203125,-73.99290466308595,40.7373161315918,N,385,"435, Hudson Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States",Hudson Street,Manhattan,"108, 5th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States",5th Avenue,Manhattan,73,49,61.0,0.00,0.0,0
id0206545,1,2016-03-22 20:44:14,2016-03-22 20:51:44,4,-74.00291442871094,40.75049591064453,-73.9933853149414,40.74306106567383,N,450,"The High Line, West 27th Drive, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 27th Drive,Manhattan,"120, West 23rd Street, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States",West 23rd Street,Manhattan,56,35,45.5,0.00,0.0,0
id1514658,1,2016-03-22 08:23:09,2016-03-22 08:23:16,2,-73.90205383300781,40.76401138305664,-73.90206146240234,40.76402282714844,N,7,"24-55, Brooklyn-Queens Expressway West, Queens, City of New York, New York, 11377, United States",Brooklyn-Queens Expressway West,Queens,"24-55, Brooklyn-Queens Expressway West, Queens, City of New York, New York, 11377, United States",Brooklyn-Queens Expressway West,Queens,56,35,45.5,0.00,0.0,0
id0790383,2,2016-03-22 23:31:53,2016-03-22 23:41:04,3,-73.98284149169923,40.77217102050781,-73.9674301147461,40.80677032470703,N,551,"Lincoln Center for the Performing Arts, 10, West 61st Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",West 61st Street,Manhattan,"Kossuth Lajos Statue, Riverside Drive, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10115, United States",Riverside Drive,Manhattan,56,35,45.5,0.00,0.0,0
id3135338,2,2016-03-22 21:26:45,2016-03-22 21:32:22,1,-73.98503875732422,40.741886138916016,-73.99609375,40.743476867675774,N,337,"345, Park Avenue South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",Park Avenue South,Manhattan,"23rd Street, 7th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",7th Avenue,Manhattan,56,35,45.5,0.00,0.0,0
id0668079,2,2016-03-22 07:35:32,2016-03-22 07:51:27,2,-73.95281982421875,40.79199600219727,-73.97335052490234,40.75591659545898,N,955,"1215, 5th Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",5th Avenue,Manhattan,"InterContinental New York Barclay, 111, East 48th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",East 48th Street,Manhattan,56,35,45.5,0.00,0.0,0
id2649925,2,2016-01-04 19:10:00,2016-01-04 19:14:47,1,-73.97174835205078,40.75770568847656,-73.97193908691406,40.76565933227539,N,287,"345 Park Avenue, 345, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10154, United States",Park Avenue,Manhattan,"800, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",5th Avenue,Manhattan,36,14,25.0,0.00,0.0,0
id0641325,1,2016-01-04 19:15:57,2016-01-04 19:28:53,1,-73.99632263183594,40.76378631591797,-73.99875640869139,40.73325729370117,N,776,"627, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",11th Avenue,Manhattan,"The Hampshire, West 8th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States",West 8th Street,Manhattan,36,14,25.0,0.00,0.0,0
